Page,Type,Content,X,Y,Width,Height,Style
"29","Text"," ",196.300000000125,19.5000000000001,20,3.49999999999984,"旧暦_カタカナ"
"28","Text","",87.2999999999792,179.499999999968,20,3.49999999999986,""
"28","Text"," ",87.2999999999792,147.5,20,3.49999999999986,"旧暦_カタカナ"
"28","Text"," ",87.2999999999792,115.5,20,3.49999999999984,"旧暦_カタカナ"
"28","Text"," ",87.2999999999792,83.4999999999999,20,3.49999999999984,"旧暦_カタカナ"
"28","Text"," ",87.2999999999792,51.5000000000002,20,3.49999999999985,"旧暦_カタカナ"
"28","Text"," ",87.3,19.5000000000001,20,3.49999999999984,"旧暦_カタカナ"
"28","Text"," ",52.3,19.5013888888883,20,3.49999999999985,"旧暦_カタカナ"
"29","Text","",6,7.00000000000001,284,196.125,"[段落スタイルなし]"
"30","Text","毎月第三金曜日と土曜日は 「おきなわ食材の日」",7.99999999999999,36.5500000000002,31,5.00000000000014,"おきなわ季節歴"
"30","Text","沖縄季節暦 　真夏（後）（7/16～9/5） 　残暑（9/6～10/7）",8.00000000000001,26.0000000000002,31,8.99999999999988,"おきなわ季節歴"
"30","Text","9",6.50000000000001,13.9329722222221,11.6167264857313,10.5833333333333,"月"
"30","Text","September",20,19.6299999999999,21,4.58611111111111,"月_英語表記"
"30","Text","くんぐゎち",20,17.1605555555555,18.5,2.46944444444444,"月_方言"
"31","Text"," ",255,38.6000000000002,33.0000000000001,2.89999999999998,"行事"
"31","Text"," ",149.999999999958,38.6000000000002,33,2.89999999999998,"行事"
"31","Text","古酒（クース）の日 ",219.999999999938,38.6000000000002,33,2.89999999999998,"行事一覧"
"30","Text","二百十日・防災の日 ",111,38.6000000000002,33,2.89999999999998,"行事"
"31","Text","組踊の日・琉球もろみ酢の日・球美の日 ",184.999999999958,38.5000000000002,33,2.89999999999998,"行事"
"30","Text"," ",75.9999999999792,38.6000000000002,33,2.89999999999998,"行事"
"31","Text","",255,166.600000000032,33.0000000000001,2.89999999999998,""
"31","Text","彼岸明け ",255,134.6,33.0000000000001,2.89999999999998,"行事"
"31","Text"," ",255,102.599999999968,33.0000000000001,2.89999999999999,"行事"
"31","Text"," ",255,70.6,33.0000000000001,2.89999999999998,"行事"
"31","Text"," ",149.999999999958,166.600000000032,33,2.89999999999998,"行事"
"31","Text","秋分の日 ",149.999999999958,134.6,33,2.89999999999998,"行事"
"31","Text"," ",149.999999999958,102.599999999968,33,2.89999999999998,"行事"
"31","Text","重陽 ",149.999999999958,70.6,33,2.89999999999998,"行事"
"31","Text","",219.999999999938,166.600000000032,33,2.89999999999998,""
"31","Text"," ",219.999999999938,134.6,33,2.89999999999998,"行事"
"31","Text","しまくとぅば（島言葉）の日 ",219.999999999938,102.599999999968,33,2.89999999999999,"行事"
"31","Text"," ",219.999999999938,70.6,33,2.89999999999998,"行事"
"30","Text"," ",111,166.600000000032,33,2.89999999999998,"行事"
"30","Text","シークヮーサーの日 ",111,134.6,33,2.90000000000001,"行事"
"31","Text"," ",184.999999999958,166.600000000032,33,2.89999999999998,"行事"
"31","Text"," ",184.999999999958,134.6,33,2.89999999999998,"行事"
"31","Text","ヤンバルクイナの日 ",184.999999999958,102.599999999968,33,2.89999999999999,"行事"
"30","Text","",75.9999999999792,198.599999999936,33,2.90000000000001,""
"30","Text","孔子祭 ",75.9999999999792,166.600000000032,33,2.89999999999998,"行事"
"30","Text"," ",75.9999999999792,134.6,33,2.89999999999998,"行事"
"30","Text"," ",75.9999999999792,102.599999999968,33,2.89999999999999,"行事"
"30","Text","沖縄市民平和の日 ",75.9999999999792,70.6,33,2.89999999999998,"行事"
"30","Text","",40.9899999999583,198.599999999936,33,2.90000000000001,""
"30","Text","PIGS FROM THE SEA DAY （海から豚が来た日） ",40.9899999999583,163.679166666699,33,5.82083333333333,"行事"
"30","Text","敬老の日・彼岸入り ",40.9899999999583,134.6,33,2.89999999999998,"行事"
"30","Text"," ",40.9999999999583,102.599999999968,33,2.89999999999999,"行事"
"30","Text"," ",40.9999999999583,70.6,33,2.89999999999998,"行事"
"30","Text"," ",40.9999999999583,38.6000000000002,33,2.89999999999998,"行事"
"30","Text","",43.5,173.499999999968,7.5,6.00000000000026,""
"30","Text","27 ",43.5,141.5,7.5,6.00000000000026,"日付"
"30","Text","20 ",43.5,109.5,7.5,6.00000000000026,"日付"
"30","Text","13 ",43.5,77.5,7.5,6.00000000000024,"日付"
"30","Text","6 ",43.5,45.4999999999999,7.5,6.00000000000024,"日付"
"31","Text","",257.499999999917,141.5,7.5,6.00000000000026,""
"31","Text","26 ",257.499999999917,109.5,7.5,6.00000000000026,"日付"
"31","Text","19 ",257.499999999917,77.5,7.5,6.00000000000024,"日付"
"31","Text","12 ",257.499999999917,45.4999999999999,7.5,6.00000000000024,"日付"
"31","Text","5 ",257.5,13.4999999999998,7.49999999999994,6.00000000000024,"日付"
"31","Text","",222.499999999917,141.5,7.49999999999997,6.00000000000026,""
"31","Text","25 ",222.499999999917,109.5,7.49999999999997,6.00000000000026,"日付"
"31","Text","18 ",222.5,77.5,7.5,6.00000000000024,"日付"
"31","Text","11 ",222.499999999917,45.4999999999999,7.49999999999997,6.00000000000024,"日付"
"31","Text","4 ",222.5,13.4999999999998,7.5,6.00000000000024,"日付"
"31","Text"," ",187.499999999937,141.5,7.5,6.00000000000026,"日付"
"31","Text","24 ",187.499999999937,109.5,7.5,6.00000000000026,"日付"
"31","Text","17 ",187.5,77.5,7.5,6.00000000000024,"日付"
"31","Text","10 ",187.5,45.4999999999999,7.5,6.00000000000024,"日付"
"31","Text","3 ",187.5,13.4999999999998,7.5,6.00000000000024,"日付"
"31","Text","30 ",152.499999999958,141.5,7.5,6.00000000000026,"日付"
"31","Text","23 ",152.499999999958,109.5,7.5,6.00000000000026,"日付"
"31","Text","16 ",152.499999999958,77.5,7.5,6.00000000000024,"日付"
"31","Text","9 ",152.499999999958,45.4999999999999,7.5,6.00000000000024,"日付"
"31","Text","2 ",152.5,13.4999999999998,7.5,6.00000000000024,"日付"
"30","Text","29 ",113.499999999958,141.5,7.50000000000001,6.00000000000026,"日付"
"30","Text","22 ",113.499999999958,109.5,7.50000000000001,6.00000000000026,"日付"
"30","Text","15 ",113.5,77.5,7.5,6.00000000000024,"日付"
"30","Text","8 ",113.5,45.4999999999999,7.5,6.00000000000024,"日付"
"30","Text","1 ",113.5,13.5013888888883,7.5,6.00000000000024,"日付"
"30","Text","",78.4999999999792,173.499999999968,7.5,6.00000000000026,""
"30","Text","28 ",78.4999999999792,141.5,7.5,6.00000000000026,"日付"
"30","Text","21 ",78.4999999999792,109.5,7.5,5.99722222222223,"日付"
"30","Text","14 ",78.4999999999792,77.5,7.5,6.00000000000024,"日付"
"30","Text","7 ",78.4999999999792,45.4999999999999,7.5,6.00000000000024,"日付"
"30","Text"," ",78.5,13.4999999999998,7.5,6.00000000000024,"日付"
"30","Text"," ",43.5,13.501388888888,7.5,6.00000000000024,"日付"
"30","Text","",52.3002137513047,173.499999999968,6.00000000000002,2.99999999999994,""
"30","Text","仏滅 ",52.3002137513047,141.5,6.00000000000002,2.99999999999994,"六曜"
"30","Text","先負 ",52.3002137513047,109.5,6.00000000000001,2.99999999999996,"六曜"
"30","Text","友引 ",52.3002137513047,77.5,6.00000000000002,2.99999999999994,"六曜"
"30","Text","先勝 ",52.5002137513047,45.5000000000002,6.00000000000001,2.99999999999996,"六曜"
"31","Text","",266.299999999917,141.5,6,2.99999999999994,""
"31","Text","先負 ",266.299999999917,109.5,6,2.99999999999996,"六曜"
"31","Text","友引 ",266.299999999917,77.5,6,2.99999999999994,"六曜"
"31","Text","先勝 ",266.299999999917,45.5000000000002,6,2.99999999999996,"六曜"
"31","Text","赤口 ",266.300000000167,13.5013888888883,6,2.99999999999996,"六曜"
"31","Text","",231.299999999917,141.5,6,2.99999999999994,""
"31","Text","友引 ",231.299999999917,109.5,6,2.99999999999996,"六曜"
"31","Text","先勝 ",231.165,77.5,6,2.99999999999994,"六曜"
"31","Text","赤口 ",231.299999999917,45.5000000000002,6,2.99999999999996,"六曜"
"31","Text","大安 ",231.300000000083,13.5000000000001,6,2.99999999999996,"六曜"
"31","Text","",196.3,141.5,6.00000000000006,2.99999999999994,""
"31","Text","先勝 ",196.3,109.5,6.00000000000006,2.99999999999996,"六曜"
"31","Text","赤口 ",196.3,77.5,6.00000000000006,2.99999999999994,"六曜"
"31","Text","大安 ",196.3,45.5000000000002,6.00000000000006,2.99999999999996,"六曜"
"31","Text","仏滅 ",196.300000000125,13.5000000000001,6,2.99999999999996,"六曜"
"31","Text","先負",161.299999999958,141.5,6,2.99999999999994,"六曜"
"31","Text","赤口 ",161.299999999958,109.5,6,2.99999999999996,"六曜"
"31","Text","大安 ",161.299999999958,77.5,6,2.99999999999994,"六曜"
"31","Text","仏滅 ",161.299999999958,45.5000000000002,6,2.99999999999996,"六曜"
"31","Text","先負 ",161.3,13.5013888888883,6,2.99999999999996,"六曜"
"30","Text","赤口 ",122.3,141.5,6.00000000000003,2.99999999999994,"六曜"
"30","Text","大安 ",122.3,109.5,6.00000000000003,2.99999999999996,"六曜"
"30","Text","仏滅 ",122.3,77.5,6.00000000000003,2.99999999999994,"六曜"
"30","Text","先負 ",122.3,45.5000000000002,6.00000000000003,2.99999999999996,"六曜"
"30","Text","友引 ",122.3,13.5000000000001,6,2.99999999999996,"六曜"
"30","Text","",87.2999999999792,173.499999999968,6.00000000000003,2.99999999999994,""
"30","Text","大安 ",87.2999999999792,141.5,6.00000000000003,2.99999999999994,"六曜"
"30","Text","仏滅 ",87.2999999999792,109.5,6.00000000000003,2.99999999999996,"六曜"
"30","Text","先負 ",87.2999999999791,77.5,6.00000000000001,2.99999999999994,"六曜"
"30","Text","友引 ",87.2999999999793,45.5000000000002,6.00000000000001,2.99999999999996,"六曜"
"30","Text"," ",87.3,13.5000000000001,6,2.99999999999996,"六曜"
"30","Text"," ",52.3002137513047,13.5013888888883,5.99999999999999,2.99999999999996,"六曜"
"30","Text","",58.3,173.789999999936,16,2.11666666666665,""
"30","Text","つちのと  とり ",58.3,141.789999999968,16,2.11666666666667,"日干支"
"30","Text","みずのえ  とら ",58.3,109.789999999968,16,2.11666666666666,"日干支"
"30","Text","きのと  ひつじ ",58.3,77.7899999999682,16,2.11666666666667,"日干支"
"30","Text","つちのえ  ね ",58.5,45.7899999999681,16,2.11666666666667,"日干支"
"31","Text","",272.299999999917,141.789999999968,16,2.11666666666667,""
"31","Text","つちのえ  さる ",272.299999999917,109.789999999968,16,2.11666666666666,"日干支"
"31","Text","かのと  うし ",272.299999999917,77.7899999999682,16,2.11666666666667,"日干支"
"31","Text","きのえ  うま ",272.299999999917,45.7899999999681,16,2.11666666666667,"日干支"
"31","Text","ひのと  い ",272.300000000167,13.7913888888562,16.0000000000001,2.11666666666667,"日干支"
"31","Text","",237.299999999917,141.789999999968,16,2.11666666666667,""
"31","Text","ひのと  ひつじ ",237.299999999917,109.789999999968,16,2.11666666666666,"日干支"
"31","Text","かのえ  ね ",237.165,77.7899999999682,15.9999999999999,2.11666666666667,"日干支"
"31","Text","みずのと  み ",237.299999999917,45.7899999999681,16,2.11666666666667,"日干支"
"31","Text","ひのえ  いぬ ",237.300000000083,13.789999999968,16,2.11666666666667,"日干支"
"31","Text","",202.3,141.789999999968,16,2.11666666666667,""
"31","Text","ひのえ  うま ",202.3,109.789999999968,16,2.11666666666666,"日干支"
"31","Text","つちのと  い ",202.3,77.7899999999682,16,2.11666666666667,"日干支"
"31","Text","みずのえ  たつ ",202.3,45.7899999999681,16,2.11666666666667,"日干支"
"31","Text","きのと  とり ",202.300000000125,13.789999999968,16,2.11666666666667,"日干支"
"31","Text","みずのえ  ね",167.299999999958,141.789999999968,16,2.11666666666667,"日干支"
"31","Text","きのと  み ",167.299999999958,109.789999999968,16,2.11666666666666,"日干支"
"31","Text","つちのえ  いぬ ",167.299999999958,77.7899999999682,16,2.11666666666667,"日干支"
"31","Text","かのと  う ",167.299999999958,45.7899999999681,16,2.11666666666667,"日干支"
"31","Text","きのえ  さる ",167.3,13.7913888888562,16,2.11666666666667,"日干支"
"30","Text","かのと  い ",128.3,141.789999999968,16,2.11666666666667,"日干支"
"30","Text","きのえ  たつ ",128.3,109.789999999968,16,2.11666666666666,"日干支"
"30","Text","ひのと  とり ",128.3,77.7899999999682,16,2.11666666666667,"日干支"
"30","Text","かのえ  とら ",128.285393124285,45.7499999999362,16,2.11666666666667,"日干支"
"30","Text","みずのと  ひつじ ",128.3,13.789999999968,16,2.11666666666667,"日干支"
"30","Text","",93.2999999999792,173.789999999936,16,2.11666666666665,""
"30","Text","かのえ  いぬ ",93.2999999999792,141.789999999968,16,2.11666666666667,"日干支"
"30","Text","みずのと  う ",93.2999999999792,109.789999999968,16,2.11666666666666,"日干支"
"30","Text","ひのえ  さる ",93.2999999999791,77.7899999999682,16,2.11666666666667,"日干支"
"30","Text","つちのと  うし ",93.2999999999793,45.7899999999681,16,2.11666666666667,"日干支"
"30","Text"," ",93.3,13.789999999968,16,2.11666666666667,"日干支"
"30","Text"," ",58.3,13.7899999999683,16,2.11699999999979,"日干支"
"31","Text","",196.3,144.5,20,2.99999999999997,""
"31","Text","旧8月24日 ",196.3,112.5,20,2.99999999999997,"旧暦_日付"
"31","Text","旧8月17日 ",196.3,80.5,20,2.99999999999997,"旧暦_日付"
"31","Text","旧8月10日 ",196.3,48.5000000000002,20,2.99999999999996,"旧暦_日付"
"31","Text","旧8月3日 ",196.300000000125,16.5000000000001,20,2.99999999999996,"旧暦_日付"
"30","Text","",52.3,176.499999999968,20,2.99999999999997,""
"30","Text","旧8月27日 ",52.3,144.5,20,2.99999999999997,"旧暦_日付"
"30","Text","旧8月20日 ",52.3,112.5,20,2.99999999999997,"旧暦_日付"
"30","Text","旧8月13日 ",52.3,80.5,20,2.99999999999997,"旧暦_日付"
"30","Text","旧8月6日 ",52.5,48.5000000000002,20,2.99999999999996,"旧暦_日付"
"31","Text","旧9月1日",161.299999999958,144.5,20,2.99999999999997,"旧暦_日付"
"31","Text","旧8月23日 ",161.299999999958,112.5,20,2.99999999999997,"旧暦_日付"
"31","Text","旧8月16日 ",161.299999999958,80.5,20,2.99999999999997,"旧暦_日付"
"31","Text","旧8月9日 ",161.299999999958,48.5000000000002,20,2.99999999999996,"旧暦_日付"
"31","Text","旧8月2日 ",161.3,16.5013888888883,20,2.99999999999996,"旧暦_日付"
"31","Text","",266.299999999917,144.5,20,2.99999999999997,""
"31","Text","旧8月26日 ",266.299999999917,112.5,20,2.99999999999997,"旧暦_日付"
"31","Text","旧8月19日 ",266.299999999917,80.5,20,2.99999999999997,"旧暦_日付"
"31","Text","旧8月12日 ",266.299999999917,48.5000000000002,20,2.99999999999996,"旧暦_日付"
"31","Text","旧8月5日 ",266.300000000167,16.5013888888883,20,2.99999999999996,"旧暦_日付"
"30","Text","旧8月29日 ",122.3,144.5,20,2.99999999999997,"旧暦_日付"
"30","Text","旧8月22日 ",122.3,112.5,20,2.99999999999997,"旧暦_日付"
"30","Text","旧8月15日 ",122.3,80.5,20,2.99999999999997,"旧暦_日付"
"30","Text","旧8月8日 ",122.3,48.5000000000002,20,2.99999999999996,"旧暦_日付"
"30","Text","旧8月1日 ",122.3,16.5000000000001,20,2.99999999999996,"旧暦_日付"
"31","Text","",231.299999999917,144.5,20,2.99999999999997,""
"31","Text","旧8月25日 ",231.299999999917,112.5,20,2.99999999999997,"旧暦_日付"
"31","Text","旧8月18日 ",231.165,80.5,19.9999999999999,2.99999999999997,"旧暦_日付"
"31","Text","旧8月11日 ",231.299999999917,48.5000000000002,20,2.99999999999996,"旧暦_日付"
"31","Text","旧8月4日 ",231.300000000083,16.5000000000001,20,2.99999999999996,"旧暦_日付"
"30","Text","",87.2999999999792,176.499999999968,20,2.99999999999997,""
"30","Text","旧8月28日 ",87.2999999999792,144.5,20,2.99999999999997,"旧暦_日付"
"30","Text","旧8月21日 ",87.2999999999792,112.5,20,2.99999999999997,"旧暦_日付"
"30","Text","旧8月14日 ",87.2999999999791,80.5,20,2.99999999999997,"旧暦_日付"
"30","Text","旧8月7日 ",87.2999999999793,48.5000000000002,20,2.99999999999996,"旧暦_日付"
"30","Text"," ",87.3,16.5000000000001,20,2.99999999999996,"旧暦_日付"
"30","Text"," ",52.3,16.5013888888883,20,2.99999999999996,"旧暦_日付"
"31","Text","",231.299999999917,147.5,20,3.49999999999986,""
"31","Text"," ",231.299999999917,115.5,20,3.49999999999984,"旧暦_カタカナ"
"31","Text"," ",231.165,83.4999999999999,19.9999999999999,3.49999999999984,"旧暦_カタカナ"
"31","Text"," ",231.299999999917,51.5000000000002,20,3.49999999999985,"旧暦_カタカナ"
"31","Text"," ",231.29999999675,19.5000000000001,19.9999999999999,3.49999999999984,"旧暦_カタカナ"
"30","Text"," ",122.3,147.5,20,3.49999999999986,"旧暦_カタカナ"
"30","Text"," ",122.3,115.5,20,3.49999999999984,"旧暦_カタカナ"
"30","Text","ジュウグニチ ",122.3,83.4999999999999,20,3.49999999999984,"旧暦_カタカナ"
"30","Text"," ",122.3,51.5000000000002,20,3.49999999999985,"旧暦_カタカナ"
"30","Text","チータチ ",122.299999999958,19.5000000000001,20,3.49999999999984,"旧暦_カタカナ"
"30","Text","",52.3,179.499999999968,20,3.49999999999986,""
"30","Text"," ",52.3,147.5,20,3.49999999999986,"旧暦_カタカナ"
"30","Text"," ",52.3,115.5,20,3.49999999999984,"旧暦_カタカナ"
"30","Text"," ",52.3,83.4999999999999,20,3.49999999999984,"旧暦_カタカナ"
"30","Text"," ",52.5,51.5000000000002,20,3.49999999999985,"旧暦_カタカナ"
"31","Text","",266.299999999917,147.5,20,3.49999999999986,""
"31","Text"," ",266.299999999917,115.5,20,3.49999999999984,"旧暦_カタカナ"
"31","Text"," ",266.299999999917,83.4999999999999,20,3.49999999999984,"旧暦_カタカナ"
"31","Text"," ",266.299999999917,51.5000000000002,20,3.49999999999985,"旧暦_カタカナ"
"31","Text"," ",266.300000003665,19.5013888888883,20,3.49999999999985,"旧暦_カタカナ"
"31","Text","チータチ ",161.299999999958,147.5,20,3.49999999999986,"旧暦_カタカナ"
"31","Text"," ",161.299999999958,115.5,20,3.49999999999984,"旧暦_カタカナ"
"31","Text"," ",161.299999999958,83.4999999999999,20,3.49999999999984,"旧暦_カタカナ"
"31","Text"," ",161.299999999958,51.5000000000002,20,3.49999999999985,"旧暦_カタカナ"
"31","Text"," ",161.3,19.5013888888883,20,3.49999999999985,"旧暦_カタカナ"
"31","Text","",196.3,147.5,20,3.49999999999986,""
"31","Text"," ",196.3,115.5,20,3.49999999999984,"旧暦_カタカナ"
"31","Text"," ",196.3,83.4999999999999,20,3.49999999999984,"旧暦_カタカナ"
"31","Text"," ",196.3,51.5000000000002,20,3.49999999999985,"旧暦_カタカナ"
"31","Text"," ",196.300000000125,19.5000000000001,20,3.49999999999984,"旧暦_カタカナ"
"30","Text","",87.2999999999792,179.499999999968,20,3.49999999999986,""
"30","Text"," ",87.2999999999792,147.5,20,3.49999999999986,"旧暦_カタカナ"
"30","Text"," ",87.2999999999792,115.5,20,3.49999999999984,"旧暦_カタカナ"
"30","Text"," ",87.2999999999792,83.4999999999999,20,3.49999999999984,"旧暦_カタカナ"
"30","Text"," ",87.2999999999792,51.5000000000002,20,3.49999999999985,"旧暦_カタカナ"
"30","Text"," ",87.3,19.5000000000001,20,3.49999999999984,"旧暦_カタカナ"
"30","Text"," ",52.3,19.5013888888883,20,3.49999999999985,"旧暦_カタカナ"
"31","Text","",6,7.00000000000001,284,196.125,"[段落スタイルなし]"
"33","Text"," ",255,38.6000000000002,33.0000000000001,2.89999999999998,"行事"
"33","Text"," ",149.999999999958,38.6000000000002,33,2.89999999999998,"行事"
"33","Text"," ",219.999999999938,38.6000000000002,33,2.89999999999998,"行事"
"32","Text"," ",111,38.6000000000002,33,2.89999999999998,"行事"
"33","Text"," ",184.999999999958,38.5000000000002,33,2.89999999999998,"行事"
"32","Text"," ",75.9999999999792,38.6000000000002,33,2.89999999999998,"行事"
"33","Text","ハロウィン ",255,166.600000000032,33.0000000000001,2.89999999999966,"行事"
"33","Text","霜降 ",255,134.6,33.0000000000001,2.89999999999998,"行事一覧"
"33","Text","沖縄そばの日・島豆腐の日 ",255,102.599999999968,33.0000000000001,2.89999999999999,"行事一覧"
"33","Text"," ",255,70.6,33.0000000000001,2.89999999999998,"行事"
"33","Text"," ",149.999999999958,166.600000000032,33,2.89999999999966,"行事"
"33","Text","土用 ",149.999999999958,134.6,33,2.89999999999998,"行事"
"33","Text"," ",149.999999999958,102.599999999968,33,2.89999999999998,"行事"
"33","Text"," ",149.999999999958,70.6,33,2.89999999999998,"行事一覧"
"33","Text","世界のウチナーンチュの日 ",219.999999999938,166.600000000032,33,2.89999999999966,"行事"
"33","Text"," ",219.999999999938,134.6,33,2.89999999999998,"行事一覧"
"33","Text"," ",219.999999999938,102.599999999968,33,2.89999999999999,"行事一覧"
"33","Text","カーブチーの日 ",219.999999999938,70.6,33,2.89999999999998,"行事"
"32","Text"," ",111,166.600000000032,33,2.90000000000032,"行事"
"32","Text"," ",111,134.6,33,2.90000000000001,"行事"
"32","Text"," ",111,102.599999999968,33,2.89999999999999,"行事"
"33","Text"," ",184.999999999958,166.600000000032,33,2.89999999999966,"行事"
"33","Text","北谷町民平和の日 ",184.999999999958,134.6,33,2.89999999999998,"行事"
"33","Text"," ",184.999999999958,102.599999999968,33,2.89999999999998,"行事"
"32","Text","",75.9999999999792,198.599999999936,33,2.89999999999966,""
"32","Text"," ",75.9999999999792,166.600000000032,33,2.89999999999966,"行事"
"32","Text"," ",75.9999999999792,134.6,33,2.89999999999998,"行事"
"32","Text","",40.9899999999583,198.599999999936,33,2.89999999999966,""
"32","Text","空手の日 ",40.9899999999583,166.600000000032,33,2.89999999999966,"行事"
"32","Text"," ",40.9899999999583,134.6,33,2.89999999999998,"行事"
"32","Text","スポーツの日 ",40.9999999999583,102.599999999968,33,2.89999999999999,"行事"
"32","Text"," ",40.9999999999583,70.6,33,2.89999999999998,"行事"
"32","Text"," ",40.9999999999583,38.6000000000002,33,2.89999999999998,"行事"
"32","Text","",43.5,173.499999999969,7.5,5.99999999999991,""
"32","Text","25 ",43.5,141.5,7.5,6.00000000000026,"日付"
"32","Text","18 ",43.5,109.5,7.5,6.00000000000026,"日付"
"32","Text","11 ",43.5,77.5,7.5,6.00000000000024,"日付"
"32","Text","4 ",43.5,45.4999999999999,7.5,6.00000000000024,"日付"
"33","Text","31 ",257.499999999917,141.5,7.5,6.00000000000026,"日付"
"33","Text","24 ",257.499999999917,109.5,7.5,6.00000000000026,"日付"
"33","Text","17 ",257.499999999917,77.5,7.5,6.00000000000024,"日付"
"33","Text","10 ",257.499999999917,45.4999999999999,7.5,6.00000000000024,"日付"
"33","Text","3 ",257.5,13.4999999999998,7.49999999999994,6.00000000000024,"日付"
"33","Text","30 ",222.499999999917,141.5,7.49999999999997,6.00000000000026,"日付"
"33","Text","23 ",222.499999999917,109.5,7.49999999999997,6.00000000000026,"日付"
"33","Text","16 ",222.5,77.5,7.5,6.00000000000024,"日付"
"33","Text","9 ",222.499999999917,45.4999999999999,7.49999999999997,6.00000000000024,"日付"
"33","Text","2 ",222.5,13.4999999999998,7.5,6.00000000000024,"日付"
"33","Text","29 ",187.499999999937,141.5,7.5,6.00000000000026,"日付"
"33","Text","22 ",187.499999999937,109.5,7.5,6.00000000000026,"日付"
"33","Text","15 ",187.5,77.5,7.5,6.00000000000024,"日付"
"33","Text","8 ",187.5,45.4999999999999,7.5,6.00000000000024,"日付"
"33","Text","1 ",187.5,13.4999999999998,7.5,6.00000000000024,"日付"
"33","Text","28 ",152.499999999958,141.5,7.5,6.00000000000026,"日付"
"33","Text","21 ",152.499999999958,109.5,7.5,6.00000000000026,"日付"
"33","Text","14 ",152.499999999958,77.5,7.5,6.00000000000024,"日付"
"33","Text","7 ",152.499999999958,45.4999999999999,7.5,6.00000000000024,"日付"
"33","Text"," ",152.5,13.4999999999998,7.5,6.00000000000024,"日付"
"32","Text","27 ",113.499999999958,141.5,7.50000000000001,6.00000000000026,"日付"
"32","Text","20 ",113.499999999958,109.5,7.50000000000001,6.00000000000026,"日付"
"32","Text","13 ",113.5,77.5,7.5,6.00000000000024,"日付"
"32","Text","6 ",113.5,45.4999999999999,7.5,6.00000000000024,"日付"
"32","Text"," ",113.5,13.5013888888883,7.5,6.00000000000024,"日付"
"32","Text","",78.4999999999792,173.499999999969,7.5,5.99999999999991,""
"32","Text","26 ",78.4999999999792,141.5,7.5,6.00000000000026,"日付"
"32","Text","19 ",78.4999999999792,109.5,7.5,5.99722222222223,"日付"
"32","Text","12 ",78.4999999999792,77.5,7.5,6.00000000000024,"日付"
"32","Text","5 ",78.4999999999792,45.4999999999999,7.5,6.00000000000024,"日付"
"32","Text"," ",78.5,13.4999999999998,7.5,6.00000000000024,"日付"
"32","Text"," ",43.5,13.501388888888,7.5,6.00000000000024,"日付"
"32","Text","",52.3002137513047,173.499999999968,6.00000000000002,2.99999999999997,""
"32","Text","仏滅 ",52.3002137513047,141.5,6.00000000000002,2.99999999999994,"六曜"
"32","Text","先負 ",52.3002137513047,109.5,6.00000000000001,2.99999999999996,"六曜"
"32","Text","友引 ",52.3002137513047,77.5,6.00000000000002,2.99999999999994,"六曜"
"32","Text","先勝 ",52.5002137513047,45.5000000000002,6.00000000000001,2.99999999999996,"六曜"
"33","Text","赤口",266.299999999917,141.5,6,2.99999999999994,"六曜"
"33","Text","先負 ",266.299999999917,109.5,6,2.99999999999996,"六曜"
"33","Text","友引 ",266.299999999917,77.5,6,2.99999999999994,"六曜"
"33","Text","先勝 ",266.299999999917,45.5000000000002,6,2.99999999999996,"六曜"
"33","Text","赤口 ",266.300000000167,13.5013888888883,6,2.99999999999996,"六曜"
"33","Text","大安 ",231.299999999917,141.5,6,2.99999999999994,"六曜"
"33","Text","友引 ",231.299999999917,109.5,6,2.99999999999996,"六曜"
"33","Text","先勝 ",231.165,77.5,6,2.99999999999994,"六曜"
"33","Text","赤口 ",231.299999999917,45.5000000000002,6,2.99999999999996,"六曜"
"33","Text","大安 ",231.300000000083,13.5000000000001,6,2.99999999999996,"六曜"
"33","Text","仏滅 ",196.3,141.5,6.00000000000006,2.99999999999994,"六曜"
"33","Text","先勝 ",196.3,109.5,6.00000000000006,2.99999999999996,"六曜"
"33","Text","赤口 ",196.3,77.5,6.00000000000006,2.99999999999994,"六曜"
"33","Text","大安 ",196.3,45.5000000000002,6.00000000000006,2.99999999999996,"六曜"
"33","Text","仏滅 ",196.300000000125,13.5000000000001,6,2.99999999999996,"六曜"
"33","Text","先勝 ",161.299999999958,141.5,6,2.99999999999994,"六曜"
"33","Text","赤口 ",161.299999999958,109.5,6,2.99999999999996,"六曜"
"33","Text","大安 ",161.299999999958,77.5,6,2.99999999999994,"六曜"
"33","Text","仏滅 ",161.299999999958,45.5000000000002,6,2.99999999999996,"六曜"
"33","Text"," ",161.3,13.5013888888883,6,2.99999999999996,"六曜"
"32","Text","赤口 ",122.3,141.5,6.00000000000003,2.99999999999994,"六曜"
"32","Text","大安 ",122.3,109.5,6.00000000000003,2.99999999999996,"六曜"
"32","Text","仏滅 ",122.3,77.5,6.00000000000003,2.99999999999994,"六曜"
"32","Text","先負 ",122.3,45.5000000000002,6.00000000000003,2.99999999999996,"六曜"
"32","Text"," ",122.3,13.5000000000001,6,2.99999999999996,"六曜"
"32","Text","",87.2999999999792,173.499999999968,6.00000000000003,2.99999999999997,""
"32","Text","大安 ",87.2999999999792,141.5,6.00000000000003,2.99999999999994,"六曜"
"32","Text","仏滅 ",87.2999999999792,109.5,6.00000000000003,2.99999999999996,"六曜"
